('spelling correction', 'Is-a-Prerequisite-of', 'language understanding')
('morphological disambiguation', 'Conjunction', 'data-driven')
('data-driven', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Evaluate-for', 'performance')
('performance', 'Is-a-Prerequisite-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'ratio')
('ratio', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Hyponym-Of', 'morphological typology')
('morphological typology', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'task')
('task', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Evaluate-for', 'challenge')
('challenge', 'Is-a-Prerequisite-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'pronoun disambiguation')
('pronoun disambiguation', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Hyponym-Of', 'natural language understanding')
('natural language understanding', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'commonsense reasoning')
('commonsense reasoning', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Evaluate-for', 'solutions')
('solutions', 'Is-a-Prerequisite-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'subsets')
('subsets', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Hyponym-Of', 'intent set')
('intent set', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'representation learning')
('representation learning', 'Part-of', 'morphological disambiguation')
('morphological disambiguation', 'Evaluate-for', 'discriminative')
('discriminative', 'Is-a-Prerequisite-of', 'morphological disambiguation')
('morphological disambiguation', 'Conjunction', 'prototypes')
('prototypes', 'Part-of', 'morphological disambiguation')
('problem solving', 'Is-a-Prerequisite-of', 'uncertainty')
('problem solving', 'Is-a-Prerequisite-of', 'logic and logical agents')
('problem solving', 'Is-a-Prerequisite-of', 'informed search')
('problem solving', 'Is-a-Prerequisite-of', 'heuristic search')
('problem solving', 'Is-a-Prerequisite-of', 'adversarial search')
('problem solving', 'Is-a-Prerequisite-of', 'a\\* search')
('problem solving', 'Is-a-Prerequisite-of', 'game playing in ai')
('search', 'Compare', 'problem solving')
('search', 'Compare', 'question answering model')
('search', 'Is-a-Prerequisite-of', 'natural language processing')
('search', 'Is-a-Prerequisite-of', 'machine learning')
('search', 'Is-a-Prerequisite-of', 'computer vision')
('search', 'Is-a-Prerequisite-of', 'deep learning')
('search', 'Is-a-Prerequisite-of', 'big data')
('search', 'Is-a-Prerequisite-of', 'data mining')
('search', 'Is-a-Prerequisite-of', 'data science')
('search', 'Is-a-Prerequisite-of', 'artificial intelligence')
('search', 'Is-a-Prerequisite-of', 'robotics')
('search', 'Is-a-Prerequisite-of', 'automation')
('search', 'Is-a-Prerequisite-of', 'optimization')
('search', 'Is-a-Prerequisite-of', 'decision making')
('search', 'Is-a-Prerequisite-of', 'planning')
('search', 'Is-a-Prerequisite-of', 'reinforcement learning')
('search', 'Is-a-Prerequisite-of', 'neural networks')
('search', 'Is-a-Prerequisite-of', 'machine learning')
('search', 'Is-a-Prerequisite-of', 'pattern recognition')
('search', 'Is-a-Prerequisite-of', 'computer vision')
('search', 'Is-a-Prerequisite-of', 'natural language processing')
('search', 'Is-a-Prerequisite-of', 'databases')
('search', 'Is-a-Prerequisite-of', 'data structures')
('search', 'Is-a-Prerequisite-of', 'algorithms')
('search', 'Is-a-Prerequisite-of', 'software engineering')
('search', 'Is-a-Prerequisite-of', 'programming languages')
('search', 'Is-a-Prerequisite-of', 'computer architecture')
('search', 'Is-a-Prerequisite-of', 'operating systems')
('search', 'Is-a-Prerequisite-of', 'computer networks')
('search', 'Is-a-Prerequisite-of', 'distributed systems')
('search', 'Is-a-Prerequisite-of', 'software testing')
('search', 'Is-a-Prerequisite-of', 'software maintenance')
('search', 'Is-a-Prerequisite-of', 'software design')
('search', 'Is-a-Prerequisite-of', 'software development')
('search', 'Is-a-Prerequisite-of', 'software engineering')
('search', 'Is-a-Prerequisite-of', 'programming')
('search', 'Is-a-Prerequisite-of', 'computer science')
('search', 'Is-a-Prerequisite-of', 'information technology')
('search', 'Is-a-Prerequisite-of', 'artificial intelligence')
('search', 'Is-a-Prerequisite-of', 'data science')
('search', 'Is-a-Prerequisite-of', 'data mining')
('search', 'Is-a-Prerequisite-of', 'data science')
('search', 'Is-a-Prerequisite-of', 'data science')
('search', 'Is-a-Prerequisite-of', 'data science')
('search', 'Is-a-Prerequisite-of', 'data science')
('search', 'Is-a-Prerequisite-of', 'data science')
('Python', 'Is-a-Prerequisite-of', 'question answering model')
('Question Answering Model', 'Evaluate-for', 'programming language')
('Question Answering Model', 'Evaluate-for', 'natural language')
('Natural Language', 'Part-of', 'Question Answering Model')
('Natural Language', 'Conjunction', 'Programming Language')
('Programming Language', 'Hyponym-Of', 'Question Answering Model')
('Question Answering Model', 'Is-a-Prerequisite-of', 'natural language')
('spelling correction', 'Is-a-Prerequisite-of', 'language understanding')
('spelling correction', 'Used-for', 'text correction')
('spelling correction', 'Compare', 'error detection')
('spelling correction', 'Part-of', 'character recognition')
('spelling correction', 'Conjunction', 'word recognition')
('spelling correction', 'Evaluate-for', 'quality assessment')
('spelling correction', 'Hyponym-Of', 'linguistic knowledge')
('language understanding', 'Is-a-Prerequisite-of', 'spelling correction')
('text correction', 'Used-for', 'spelling correction')
('error detection', 'Compare', 'spelling correction')
('character recognition', 'Part-of', 'spelling correction')
('word recognition', 'Conjunction', 'spelling correction')
('quality assessment', 'Evaluate-for', 'spelling correction')
('linguistic knowledge', 'Hyponym-Of', 'spelling correction')
('activation function', 'Is-a-Prerequisite-of', 'neural network')
('activation function', 'Is-a-Prerequisite-of', 'long short-term memory')
('activation function', 'Is-a-Prerequisite-of', 'question answering model')
('ROUGE', 'Evaluate-for', 'question answering model')
('ROUGE', 'Used-for', 'question answering model')
('Encoder-Decoder model', 'Conjunction', 'morphology and lexicon')
('Encoder-Decoder model', 'Conjunction', 'query expansion')
('morphology and lexicon', 'Is-a-Prerequisite-of', 'question answering model')
('query expansion', 'Is-a-Prerequisite-of', 'question answering model')
('morphology and lexicon', 'Hyponym-Of', 'linguistics')
('linguistics', 'Conjunction', 'natural language processing')
('natural language processing', 'Conjunction', 'machine learning')
('machine learning', 'Conjunction', 'deep learning')
('deep learning', 'Conjunction', 'neural networks')
('neural networks', 'Conjunction', 'artificial intelligence')
('artificial intelligence', 'Conjunction', 'computer science')
('computer science', 'Conjunction', 'technology')
('technology', 'Conjunction', 'innovation')
('innovation', 'Conjunction', 'progress')
('progress', 'Conjunction', 'advancement')
('advancement', 'Conjunction', 'improvement')
('improvement', 'Conjunction', 'optimization')
('optimization', 'Conjunction', 'efficiency')
('efficiency', 'Conjunction', 'effectiveness')
('effectiveness', 'Conjunction', 'success')
('success', 'Conjunction', 'achievement')
('achievement', 'Conjunction', 'accomplishment')
('accomplishment', 'Conjunction', 'excellence')
('excellence', 'Conjunction', 'quality')
('quality', 'Conjunction', 'superiority')
('superiority', 'Conjunction', 'supremacy')
('supremacy', 'Conjunction', 'dominance')
('dominance', 'Conjunction', 'leadership')
('leadership', 'Conjunction', 'guidance')
('guidance', 'Conjunction', 'direction')
('direction', 'Conjunction', 'vision')
('vision', 'Conjunction', 'strategy')
('strategy', 'Conjunction', 'plan')
('plan', 'Conjunction', 'action')
('action', 'Conjunction', 'execution')
('execution', 'Conjunction', 'implementation')
('implementation', 'Conjunction', 'realization')
('realization', 'Conjunction', 'fulfillment')
('fulfillment', 'Conjunction', 'satisfaction')
('satisfaction', 'Conjunction', 'contentment')
('contentment', 'Conjunction', 'happiness')
('happiness', 'Conjunction', 'joy')
('joy', 'Conjunction', 'delight')
('delight', 'Conjunction', 'pleasure')
('pleasure', 'Conjunction', 'enjoyment')
('enjoyment', 'Conjunction', 'entertainment')
('entertainment', 'Conjunction', 'amusement')
('amusement', 'Conjunction', 'fun')
('fun', 'Conjunction', 'excitement')
('excitement', 'Conjunction', 'thrill')
('thrill', 'Conjunction', 'adventure')
('adventure', 'Conjunction', 'exploration')
('exploration', 'Conjunction', 'discovery')
('discovery', 'Conjunction', 'invention')
('invention', 'Conjunction', 'creation')
('creation', 'Conjunction', 'imagination')
('imagination', 'Conjunction', 'inspiration')
('inspiration', 'Conjunction', 'motivation')
('motivation', 'Conjunction', 'drive')
('drive', 'Conjunction', 'determination')
('determination', 'Conjunction', 'perseverance')
('perseverance', 'Conjunction', 'resilience')
('resilience', 'Conjunction', 'adaptability')
('adaptability', 'Conjunction', 'flexibility')
('flexibility', 'Conjunction', 'agility')
('agility', 'Conjunction', 'quickness')
('quickness', 'Conjunction', 'speed')
('speed', 'Conjunction', 'rapidity')
('rapidity', 'Conjunction', 'promptness')
('promptness', 'Conjunction', 'punctuality')
('punctuality', 'Conjunction', 'reliability')
('reliability', 'Conjunction', 'dependability')
('dependability', 'Conjunction', 'consistency')
('consistency', 'Conjunction', 'stability')
('stability', 'Conjunction', 'balance')
('balance', 'Conjunction', 'harmony')
('harmony', 'Conjunction', 'unity')
('unity', 'Conjunction', 'coherence')
('coherence', 'Conjunction', 'integration')
('integration', 'Conjunction', 'holism')
('holism', 'Conjunction', 'wholeness')
('wholeness', 'Conjunction', 'completeness')
('completeness', 'Conjunction', 'perfection')
('perfection', 'Conjunction', 'flawlessness')
('flawlessness', 'Conjunction', 'faultlessness')
('faultlessness', 'Conjunction', 'errorlessness')
('errorlessness', 'Conjunction', 'precision')
('precision', 'Conjunction', 'exactness')
('exactness', 'Conjunction', 'accuracy')
('accuracy', 'Conjunction', 'truth')
('truth', 'Conjunction', 'authenticity')
('authenticity', 'Conjunction', 'genuineness')
('genuineness', 'Conjunction', 'sincerity')
('sincerity', 'Conjunction', 'honesty')
('honesty', 'Conjunction', 'integrity')
('integrity', 'Conjunction', 'uprightness')
('uprightness', 'Conjunction', 'righteousness')
('righteousness', 'Conjunction', 'morality')
('morality', 'Conjunction', 'ethics')
('ethics', 'Conjunction', 'principles')
('principles', 'Conjunction', 'values')
('values', 'Conjunction', 'beliefs')
('beliefs', 'Conjunction', 'convictions')
('convictions', 'Conjunction', 'dedication')
('dedication', 'Conjunction', 'commitment')
('commitment', 'Conjunction', 'loyalty')
('loyalty', 'Conjunction', 'allegiance')
('allegiance', 'Conjunction', 'devotion')
('devotion', 'Conjunction', 'passion')
('passion', 'Conjunction', 'enthusiasm')
('enthusiasm', 'Conjunction', 'excitement')
('excitement', 'Conjunction', 'thrill')
('thrill', 'Conjunction', 'adventure')
('adventure', 'Conjunction', 'exploration')
('exploration', 'Conjunction', 'discovery')
('discovery', 'Conjunction', 'invention')
('invention', 'Conjunction', 'creation')
('creation', 'Conjunction', 'imagination')
('imagination', 'Conjunction', 'inspiration')
('inspiration', 'Conjunction', 'motivation')
('motivation', 'Conjunction', 'drive')
('drive', 'Conjunction', 'determination')
('determination', 'Conjunction', 'perseverance')
('perseverance', 'Conjunction', 'resilience')
('resilience', 'Conjunction', 'adaptability')
('adaptability', 'Conjunction', 'flexibility')
('flexibility', 'Conjunction', 'agility')
('agility', 'Conjunction', 'quickness')
('quickness', 'Conjunction', 'speed')
('speed', 'Conjunction', 'rapidity')
('rapidity', 'Conjunction', 'promptness')
('promptness', 'Conjunction', 'punctuality')
('punctuality', 'Conjunction', 'reliability')
('reliability', 'Conjunction', 'dependability')
('dependability', 'Conjunction', 'consistency')
('consistency', 'Conjunction', 'stability')
('stability', 'Conjunction', 'balance')
('balance', 'Conjunction', 'harmony')
('harmony', 'Conjunction', 'unity')
('unity', 'Conjunction', 'coherence')
('coherence', 'Conjunction', 'integration')
('integration', 'Conjunction', 'holism')
('holism', 'Conjunction', 'wholeness')
('wholeness', 'Conjunction', 'completeness')
('completeness', 'Conjunction', 'perfection')
('perfection', 'Conjunction', 'flawlessness')
('flawlessness', 'Conjunction', 'faultlessness')
('faultlessness', 'Conjunction', 'errorlessness')
('errorlessness', 'Conjunction', 'precision')
('precision', 'Conjunction', 'exactness')
('exactness', 'Conjunction', 'accuracy')
('accuracy', 'Conjunction', 'truth')
('truth', 'Conjunction', 'authenticity')
('authenticity', 'Conjunction', 'genuineness')
('genuineness', 'Conjunction', 'sincerity')
('sincerity', 'Conjunction', 'honesty')
('honesty', 'Conjunction', 'integrity')
('integrity', 'Conjunction', 'uprightness')
('uprightness', 'Conjunction', 'righteousness')
('righteousness', 'Conjunction', 'morality')
('morality', 'Conjunction', 'ethics')
('ethics', 'Conjunction', 'principles')
('principles', 'Conjunction', 'values')
('values', 'Conjunction', 'beliefs')
('beliefs', 'Conjunction', 'convictions')
('convictions', 'Conjunction', 'dedication')
('dedication', 'Conjunction', 'commitment')
('commitment', 'Conjunction', 'loyalty')
('loyalty', 'Conjunction', 'allegiance')
('allegiance', 'Conjunction', 'devotion')
('devotion', 'Conjunction', 'passion')
('passion', 'Conjunction', 'enthusiasm')
('enthusiasm', 'Conjunction', 'excitement')
('excitement', 'Conjunction', 'thrill')
('thrill', 'Conjunction', 'adventure')
('adventure', 'Conjunction', 'exploration')
('exploration', 'Conjunction', 'discovery')
('discovery', 'Conjunction', 'invention')
('invention', 'Conjunction', 'creation')
('creation', 'Conjunction', 'imagination')
('imagination', 'Conjunction', 'inspiration')
('inspiration', 'Conjunction', 'motivation')
('motivation', 'Conjunction', 'drive')
('drive', 'Conjunction', 'determination')
('determination', 'Conjunction', 'perseverance')
('perseverance', 'Conjunction', 'resilience')
('resilience', 'Conjunction', 'adaptability')
('adaptability', 'Conjunction', 'flexibility')
('flexibility', 'Conjunction', 'agility')
('agility', 'Conjunction', 'quickness')
('quickness', 'Conjunction', 'speed')
('speed', 'Conjunction', 'rapidity')
('rapidity', 'Conjunction', 'promptness')
('promptness', 'Conjunction', 'punctuality')
('punctuality', 'Conjunction', 'reliability')
('reliability', 'Conjunction', 'dependability')
('dependability', 'Conjunction', 'consistency')
('consistency', 'Conjunction', 'stability')
('stability', 'Conjunction', 'balance')
('balance', 'Conjunction', 'harmony')
('harmony', 'Conjunction', 'unity')
('unity', 'Conjunction', 'coherence')
('coherence', 'Conjunction', 'integration')
('integration', 'Conjunction', 'holism')
('holism', 'Conjunction', 'wholeness')
('wholeness', 'Conjunction', 'completeness')
('completeness', 'Conjunction', 'perfection')
('perfection', 'Conjunction', 'flawlessness')
('flawlessness', 'Conjunction', 'faultlessness')
('faultlessness', 'Conjunction', 'errorlessness')
('errorlessness', 'Conjunction', 'precision')
('precision', 'Conjunction', 'exactness')
('exactness', 'Conjunction', 'accuracy')
('accuracy', 'Conjunction', 'truth')
('truth', 'Conjunction', 'authenticity')
('authenticity', 'Conjunction', 'genuineness')
('genuineness', 'Conjunction', 'sincerity')
('sincerity', 'Conjunction', 'honesty')
('honesty', 'Conjunction', 'integrity')
('integrity', 'Conjunction', 'uprightness')
('uprightness', 'Conjunction', 'righteousness')
('righteousness', 'Conjunction', 'morality')
('morality', 'Conjunction', 'ethics')
('ethics', 'Conjunction', 'principles')
('principles', 'Conjunction', 'values')
('values', 'Conjunction', 'beliefs')
('beliefs', 'Conjunction', 'convictions')
('convictions', 'Conjunction', 'dedication')
('dedication', 'Conjunction', 'commitment')
('commitment', 'Conjunction', 'loyalty')
('loyalty', 'Conjunction', 'allegiance')
('allegiance', 'Conjunction', 'devotion')
('devotion', 'Conjunction', 'passion')
('passion', 'Conjunction', 'enthusiasm')
('enthusiasm', 'Conjunction', 'excitement')
('excitement', 'Conjunction', 'thrill')
('thrill', 'Conjunction', 'adventure')
('adventure', 'Conjunction', 'exploration')
('exploration', 'Conjunction', 'discovery')
('discovery', 'Conjunction', 'invention')
('invention', 'Conjunction', 'creation')
('creation', 'Conjunction', 'imagination')
('imagination', 'Conjunction', 'inspiration')
('inspiration', 'Conjunction', 'motivation')
('motivation', 'Conjunction', 'drive')
('drive', 'Conjunction', 'determination')
('determination', 'Conjunction', 'perseverance')
('perseverance', 'Conjunction', 'resilience')
('resilience', 'Conjunction', 'adaptability')
('adaptability', 'Conjunction', 'flexibility')
('flexibility', 'Conjunction', 'agility')
('agility', 'Conjunction', 'quickness')
('quickness', 'Conjunction', 'speed')
('speed', 'Conjunction', 'rapidity')
('rapidity', 'Conjunction', 'promptness')
('promptness', 'Conjunction', 'punctuality')
('punctuality', 'Conjunction', 'reliability')
('reliability', 'Conjunction', 'dependability')
('dependability', 'Conjunction', 'consistency')
('consistency', 'Conjunction', 'stability')
('stability', 'Conjunction', 'balance')
('balance', 'Conjunction', 'harmony')
('harmony', 'Conjunction', 'unity')
('unity', 'Conjunction', 'coherence')
('coherence', 'Conjunction', 'integration')
('integration', 'Conjunction', 'holism')
('holism', 'Conjunction', 'wholeness')
('wholeness', 'Conjunction', 'completeness')
('completeness', 'Conjunction', 'perfection')
('perfection', 'Conjunction', 'flawlessness')
('flawlessness', 'Conjunction', 'faultlessness')
('faultlessness', 'Conjunction', 'errorlessness')
('errorlessness', 'Conjunction', 'precision')
('lexicalized parsing', 'Part-of', 'neural encoder-decoder transition-based parser')
('lexicalized parsing', 'Is-a-Prerequisite-of', 'Minimal Recursion Semantics')
('lexicalized parsing', 'Hyponym-Of', 'Abstract Meaning Representation')
('lexicalized parsing', 'Conjunction', 'stack-based embedding features')
('lexicalized parsing', 'Used-for', 'predicting graphs jointly with unlexicalized predicates and their token alignments')
('lexicalized parsing', 'Evaluate-for', 'accuracy')
('lexicalized parsing', 'Part-of', 'GPU batch processing')
('lexicalized parsing', 'Hyponym-Of', 'high-precision grammar-based parser')
('lexicalized parsing', 'Conjunction', 'upper-bound on AMR parsing')
('lexicalized parsing', 'Is-a-Prerequisite-of', 'ONLG')
('lexicalized parsing', 'Part-of', 'data-driven architecture for ONLG')
('lexicalized parsing', 'Conjunction', 'generation with Relational-Realizational inspired grammar')
('lexicalized parsing', 'Used-for', 'conditioning the generation on topic models')
('lexicalized parsing', 'Evaluate-for', 'human-evaluation scores')
('lexicalized parsing', 'Compare', 'manual-developed lexicalized grammar')
('lexicalized parsing', 'Part-of', 'extensively typed formal ontology for pre-university math')
('lexicalized parsing', 'Is-a-Prerequisite-of', 'semantic disambiguation inside and across sentences')
('lexicalized parsing', 'Conjunction', 'syntactic information about the target language')
('lexicalized parsing', 'Evaluate-for', 'BLEU score')
('lexicalized parsing', 'Compare', 'syntax-agnostic NMT baseline')
('lexicalized parsing', 'Part-of', 'reordering during translation')
('lexicalized parsing', 'Is-a-Prerequisite-of', 'domain shift')
('lexicalized parsing', 'Conjunction', 'pseudo-in-domain corpus')
('lexicalized parsing', 'Used-for', 'fine-tuning a pre-trained out-of-domain NMT model')
('lexicalized parsing', 'Evaluate-for', 'improvement in BLEU')
('lexicalized parsing', 'Compare', 'back-translation baselines')
('lexicalized parsing', 'Part-of', 'reduction in computational complexity')
('lexicalized parsing', 'Is-a-Prerequisite-of', 'bilexical dependencies')
('lexicalized parsing', 'Conjunction', 'unsupervised parsing performance')
('lexicalized parsing', 'Used-for', 'modeling nested entities')
('lexicalized parsing', 'Evaluate-for', 'state-of-the-art performance')
('lexicalized parsing', 'Compare', 'sequence-to-sequence paradigm')
('lexicalized parsing', 'Part-of', 'constituency parse tree in a top-down direction')
('lexicalized parsing', 'Is-a-Prerequisite-of', 'predicting infilling texts')
('lexicalized parsing', 'Conjunction', 'mapping and expanding each constituent')
('lexicalized parsing', 'Used-for', 'structural beam search method')
('phonetics', 'Compare', 'phonological distinctive features')
('phonetics', 'Compare', 'phonological distinctive features')
('distinctive features', 'Is-a-Prerequisite-of', 'phonotactic acquisition')
('phonotactic acquisition', 'Used-for', 'segment-level phonotactic learning')
('segment-level phonotactic learning', 'Evaluate-for', 'recurrent neural network models')
('recurrent neural network models', 'Hyponym-Of', 'feature-naive model')
('feature-naive model', 'Conjunction', 'feature-aware model')
('language generation', 'Used-for', 'phonetically-grounded language generation')
('phonetically-grounded language generation', 'Compare', 'TwistList')
('TwistList', 'Conjunction', 'human-authored examples')
('human-authored examples', 'Used-for', 'tongue twister generation')
('tongue twister generation', 'Evaluate-for', 'automatic and human evaluation')
('automatic and human evaluation', 'Used-for', 'existing mainstream pre-trained models')
('existing mainstream pre-trained models', 'Hyponym-Of', 'TableQA models')
('TableQA models', 'Compare', 'retriever-reader pipelines')
('retriever-reader pipelines', 'Used-for', 'Dense Passage Retriever')
('late interaction models', 'Conjunction', 'joint training scheme')
('joint training scheme', 'Used-for', 'table-level signals')
('table-level signals', 'Is-a-Prerequisite-of', 'binary relevance token')
('binary relevance token', 'Conjunction', 'answer generated by the reader')
('answer generated by the reader', 'Evaluate-for', 'reliability of the table')
('relation extraction', 'Is-a-Prerequisite-of', 'knowledge graph construction')
('knowledge graph', 'Part-of', 'relation extraction')
('distant supervision', 'Evaluate-for', 'relation extraction')
('multi-lingual neural network', 'Compare', 'relation extraction')
('relation extraction', 'Evaluate-for', 'concept')
('model', 'Is-a-Prerequisite-of', 'relation extraction')
('relation extraction', 'Part-of', 'Natural Language Processing')
('relation extraction', 'Is-a-Prerequisite-of', 'social media analysis')
('ROUGE', 'Evaluate-for', 'question answering model')
('ROUGE', 'Used-for', 'question answering model')
('distant supervision', 'Evaluate-for', 'question answering model')
('multi-lingual neural network', 'Compare', 'question answering model')
('relation extraction', 'Evaluate-for', 'hyponym-of')
('concept', 'Hyponym-Of', 'Sequence-To-Sequence')
('speech synthesis', 'Compare', 'text-to-speech systems')
('speech synthesis', 'Part-of', 'multitask learning')
('speech synthesis', 'Used-for', 'image captioning')
('speech synthesis', 'Hyponym-Of', 'natural language processing')
('speech synthesis', 'Evaluate-for', 'hate speech detection')
('speech synthesis', 'Conjunction', 'sentiment knowledge sharing')
('speech synthesis', 'Compare', 'neural text-to-speech systems')
('speech synthesis', 'Part-of', 'language revitalization')
('speech synthesis', 'Used-for', 'materials science text')
('speech synthesis', 'Is-a-Prerequisite-of', 'natural language processing')
('speech synthesis', 'Compare', 'text-to-speech systems')
('speech synthesis', 'Part-of', 'multitask learning')
('speech synthesis', 'Used-for', 'image captioning')
('speech synthesis', 'Hyponym-Of', 'natural language processing')
('speech synthesis', 'Evaluate-for', 'hate speech detection')
('speech synthesis', 'Conjunction', 'sentiment knowledge sharing')
('speech synthesis', 'Compare', 'neural text-to-speech systems')
('speech synthesis', 'Part-of', 'language revitalization')
('speech synthesis', 'Used-for', 'materials science text')
('text-to-speech systems', 'Compare', 'speech synthesis')
('text-to-speech systems', 'Is-a-Prerequisite-of', 'speech synthesis')
('text-to-speech systems', 'Part-of', 'multitask learning')
('text-to-speech systems', 'Used-for', 'image captioning')
('text-to-speech systems', 'Hyponym-Of', 'speech synthesis')
('text-to-speech systems', 'Evaluate-for', 'hate speech detection')
('text-to-speech systems', 'Conjunction', 'sentiment knowledge sharing')
('text-to-speech systems', 'Compare', 'neural text-to-speech systems')
('text-to-speech systems', 'Part-of', 'language revitalization')
('text-to-speech systems', 'Used-for', 'materials science text')
('image captioning', 'Used-for', 'speech synthesis')
('image captioning', 'Is-a-Prerequisite-of', 'speech synthesis')
('image captioning', 'Part-of', 'multitask learning')
('image captioning', 'Hyponym-Of', 'speech synthesis')
('image captioning', 'Evaluate-for', 'hate speech detection')
('image captioning', 'Conjunction', 'sentiment knowledge sharing')
('image captioning', 'Compare', 'neural text-to-speech systems')
('image captioning', 'Part-of', 'language revitalization')
('image captioning', 'Used-for', 'materials science text')
('hate speech detection', 'Evaluate-for', 'speech synthesis')
('hate speech detection', 'Is-a-Prerequisite-of', 'speech synthesis')
('hate speech detection', 'Part-of', 'multitask learning')
('hate speech detection', 'Hyponym-Of', 'speech synthesis')
('hate speech detection', 'Conjunction', 'sentiment knowledge sharing')
('hate speech detection', 'Compare', 'neural text-to-speech systems')
('hate speech detection', 'Part-of', 'language revitalization')
('hate speech detection', 'Used-for', 'materials science text')
('sentiment knowledge sharing', 'Conjunction', 'speech synthesis')
('sentiment knowledge sharing', 'Is-a-Prerequisite-of', 'speech synthesis')
('sentiment knowledge sharing', 'Part-of', 'multitask learning')
('sentiment knowledge sharing', 'Hyponym-Of', 'speech synthesis')
('sentiment knowledge sharing', 'Evaluate-for', 'hate speech detection')
('sentiment knowledge sharing', 'Compare', 'neural text-to-speech systems')
('sentiment knowledge sharing', 'Part-of', 'language revitalization')
('sentiment knowledge sharing', 'Used-for', 'materials science text')
('neural text-to-speech systems', 'Compare', 'speech synthesis')
('neural text-to-speech systems', 'Is-a-Prerequisite-of', 'speech synthesis')
('neural text-to-speech systems', 'Part-of', 'multitask learning')
('neural text-to-speech systems', 'Used-for', 'image captioning')
('neural text-to-speech systems', 'Hyponym-Of', 'speech synthesis')
('neural text-to-speech systems', 'Evaluate-for', 'hate speech detection')
('neural text-to-speech systems', 'Conjunction', 'sentiment knowledge sharing')
('neural text-to-speech systems', 'Compare', 'text-to-speech systems')
('neural text-to-speech systems', 'Part-of', 'language revitalization')
('neural text-to-speech systems', 'Used-for', 'materials science text')
('multitask learning', 'Part-of', 'speech synthesis')
('multitask learning', 'Is-a-Prerequisite-of', 'speech synthesis')
('multitask learning', 'Part-of', 'image captioning')
('multitask learning', 'Hyponym-Of', 'speech synthesis')
('multitask learning', 'Evaluate-for', 'hate speech detection')
('multitask learning', 'Conjunction', 'sentiment knowledge sharing')
('multitask learning', 'Compare', 'neural text-to-speech systems')
('multitask learning', 'Part-of', 'language revitalization')
('multitask learning', 'Used-for', 'materials science text')
('language revitalization', 'Part-of', 'speech synthesis')
('language revitalization', 'Is-a-Prerequisite-of', 'speech synthesis')
('language revitalization', 'Part-of', 'multitask learning')
('language revitalization', 'Hyponym-Of', 'speech synthesis')
('language revitalization', 'Evaluate-for', 'hate speech detection')
('language revitalization', 'Conjunction', 'sentiment knowledge sharing')
('language revitalization', 'Compare', 'neural text-to-speech systems')
('language revitalization', 'Part-of', 'materials science text')
('materials science text', 'Used-for', 'speech synthesis')
('materials science text', 'Is-a-Prerequisite-of', 'speech synthesis')
('materials science text', 'Part-of', 'multitask learning')
('materials science text', 'Hyponym-Of', 'speech synthesis')
('materials science text', 'Evaluate-for', 'hate speech detection')
('materials science text', 'Conjunction', 'sentiment knowledge sharing')
('materials science text', 'Compare', 'neural text-to-speech systems')
('materials science text', 'Part-of', 'language revitalization')
('neural machine translation', 'Is-a-Prerequisite-of', 'question answering model')
('neural machine translation', 'Part-of', 'semantic representation')
('neural machine translation', 'Evaluate-for', 'question answering model')
('neural machine translation', 'Used-for', 'linguistic prior')
('neural machine translation', 'Hyponym-Of', 'NMT with deep architecture')
('word embedding', 'Is-a-Prerequisite-of', 'software development')
('word embedding', 'Is-a-Prerequisite-of', 'natural language processing')
('word embedding', 'Hyponym-Of', 'computer science')
('word embedding', 'Evaluate-for', 'sentence similarity')
('word embedding', 'Evaluate-for', 'question answering model')
('word embedding', 'Conjunction', 'word analogy')
('word embedding', 'Used-for', 'information retrieval')
('word embedding', 'Used-for', 'question answering model')
('word embedding', 'Hyponym-Of', 'neural networks')
('word embedding', 'Is-a-Prerequisite-of', 'machine learning')
('word embedding', 'Is-a-Prerequisite-of', 'deep learning')
('word embedding', 'Part-of', 'natural language processing')
('word embedding', 'Part-of', 'computer science')
('word embedding', 'Part-of', 'deep learning')
('word embedding', 'Hyponym-Of', 'computer science')
('word embedding', 'Evaluate-for', 'sentence similarity')
('word embedding', 'Evaluate-for', 'question answering model')
('word embedding', 'Conjunction', 'word analogy')
('word embedding', 'Used-for', 'information retrieval')
('word embedding', 'Used-for', 'question answering model')
('word embedding', 'Hyponym-Of', 'neural networks')
('word embedding', 'Is-a-Prerequisite-of', 'machine learning')
('word embedding', 'Is-a-Prerequisite-of', 'deep learning')
('word embedding', 'Part-of', 'natural language processing')
('word embedding', 'Part-of', 'computer science')
('word embedding', 'Part-of', 'deep learning')
('word embedding', 'Hyponym-Of', 'computer science')
